2.187500000000000000e+00 1.212673422289748260e+01 9.913618589194460640e+01
2.500000000000000000e+00 1.115034428125826693e+01 8.947689559455261588e+01
2.812500000000000000e+00 1.000635090528822779e+01 4.324400528445046632e+01
3.125000000000000000e+00 1.671039165829127882e+01 7.700633440921232022e+02
3.437500000000000000e+00 1.596621715569856903e+01 1.251309447079183030e+02
3.750000000000000000e+00 1.964791349733518189e+01 4.008317135864051579e+02
4.062500000000000000e+00 2.403727324545851474e+01 1.383989160689778600e+03
4.375000000000000000e+00 1.964370974242971002e+01 7.848715123527058495e+02
4.687500000000000000e+00 1.949661579976733350e+01 9.677499951559017290e+02
5.000000000000000000e+00 2.622820499601425226e+01 8.703800259405234101e+02
5.312500000000000000e+00 2.358057762970233640e+01 8.033451938159134897e+02
5.625000000000000000e+00 2.102528180253647250e+01 8.646764955418556156e+02
5.937500000000000000e+00 2.589183546259431168e+01 3.525402293217785541e+02
6.250000000000000000e+00 3.022414967552260379e+01 7.432917840864666914e+02
6.562500000000000000e+00 3.833922900153547886e+01 1.414898299110802554e+03
6.875000000000000000e+00 3.670931698048335790e+01 1.082871579856960352e+03
7.187500000000000000e+00 3.255919997454780912e+01 5.451127778280944085e+02
7.500000000000000000e+00 3.146310982349019625e+01 6.599959496054692636e+02
7.812500000000000000e+00 4.188955408060463270e+01 1.205591437181891024e+03
8.125000000000000000e+00 3.450632808307226895e+01 1.277981791490994283e+03
8.437500000000000000e+00 3.256245026294602951e+01 8.023703098408442429e+02
8.750000000000000000e+00 4.292799672177459058e+01 1.526932595622730105e+03
9.062500000000000000e+00 3.966001761507580170e+01 1.396187017164472763e+03
9.375000000000000000e+00 4.438524729872570163e+01 1.742276836083796070e+03
9.687500000000000000e+00 4.463229794326232280e+01 1.524109439719384454e+03


0.000000000000000000e+00 2.422438253514599467e+02 1.434323968407781285e+04
3.125000000000000000e-01 2.312705943107721680e+02 1.342296949285273877e+04
6.250000000000000000e-01 2.097860452013237875e+02 1.581042105546324819e+04
9.375000000000000000e-01 2.097063218427347522e+02 1.462566899191061930e+04
1.250000000000000000e+00 2.118755302660358382e+02 1.447512161131939683e+04
1.562500000000000000e+00 2.254603089610469340e+02 1.350862748890628973e+04
1.875000000000000000e+00 2.164778714448759160e+02 1.305946116012627681e+04
2.187500000000000000e+00 2.194582093534652643e+02 1.429833152339670960e+04
2.500000000000000000e+00 2.173952172117714952e+02 1.177009338097171531e+04
2.812500000000000000e+00 2.221340537464931799e+02 1.220326280638977005e+04
3.125000000000000000e+00 2.288037493848787278e+02 1.118608677109464770e+04
3.437500000000000000e+00 2.388296133134522847e+02 1.135118023469842956e+04
3.750000000000000000e+00 2.387954475432288746e+02 1.079073177694695369e+04
4.062500000000000000e+00 2.317039058289674642e+02 1.115307292907132069e+04
4.375000000000000000e+00 2.331130203948909241e+02 1.069359635392293967e+04
4.687500000000000000e+00 2.239617154601043296e+02 1.050968629863633578e+04
5.000000000000000000e+00 2.405716489482040004e+02 1.086419267241580928e+04
5.312500000000000000e+00 2.303104383756668483e+02 1.025662165221246141e+04
5.625000000000000000e+00 2.431317927674238035e+02 9.989113167289748162e+03
5.937500000000000000e+00 2.392281201022093171e+02 1.017827726416327823e+04
6.250000000000000000e+00 2.473926277061412691e+02 1.065397928545117611e+04
6.562500000000000000e+00 2.481233876568311700e+02 1.024681773939751292e+04
6.875000000000000000e+00 2.472802451360250302e+02 1.020718961252320878e+04
7.187500000000000000e+00 2.444820365832751179e+02 9.908088329465688730e+03
7.500000000000000000e+00 2.519181783884604329e+02 1.082002831846717891e+04
7.812500000000000000e+00 2.466976593692770621e+02 1.028141995870950996e+04
8.125000000000000000e+00 2.584751655063622593e+02 1.074979017588734132e+04
8.437500000000000000e+00 2.556791325375449162e+02 1.111590412689366894e+04
8.750000000000000000e+00 2.580554905282806999e+02 1.091900187024849947e+04
9.062500000000000000e+00 2.528127814262005870e+02 1.078230904607960656e+04
9.375000000000000000e+00 2.542906311815451943e+02 1.077906344654469831e+04
9.687500000000000000e+00 2.554572204875933892e+02 1.134255951988131164e+04


0.000000000000000000e+00 9.469574481482673223e-01 4.467741949928780848e-02
3.125000000000000000e-01 9.588693325075120510e-01 2.870171704301447205e-02
6.250000000000000000e-01 9.643047170763962006e-01 2.929633005290582445e-02
9.375000000000000000e-01 9.135547878035181757e-01 8.203211704654639336e-02
1.250000000000000000e+00 8.695608267930124979e-01 1.185010009467874076e-01
1.562500000000000000e+00 9.044582157787178778e-01 5.063188907470637240e-02
1.875000000000000000e+00 8.393383219238207404e-01 1.204878853041610604e-01
2.187500000000000000e+00 7.668948053462089076e-01 1.650884487905149856e-01
2.500000000000000000e+00 8.572287813544200441e-01 1.186857911884878908e-01
2.812500000000000000e+00 8.695897955544783509e-01 1.185102705083207059e-01
3.125000000000000000e+00 9.128582257290591695e-01 6.081056390152349972e-02
3.437500000000000000e+00 2.023498132416814803e-03 2.106477421798221884e-05
3.750000000000000000e+00 6.001605961106128845e-03 6.787921101314846632e-04
4.062500000000000000e+00 7.575042413862059787e-01 1.573066517354679283e-01
4.375000000000000000e+00 6.729041893797742535e-01 2.158560667524958565e-01
4.687500000000000000e+00 7.268015455316643170e-01 1.908875502762218401e-01
5.000000000000000000e+00 5.159894605855426253e-01 2.335672877227052691e-01
5.312500000000000000e+00 6.267795798437660881e-01 2.235572338515929569e-01
5.625000000000000000e+00 5.060323596339436625e-01 2.417444790364976781e-01
5.937500000000000000e+00 3.962237272199929383e-01 2.179181390836706922e-01
6.250000000000000000e+00 3.105036602894903353e-01 1.792122148853491914e-01
6.562500000000000000e+00 3.579701573842132833e-01 1.490236613110631769e-01
6.875000000000000000e+00 3.032502826980597033e-01 1.534383881867454058e-01
7.187500000000000000e+00 2.233076469345942339e-01 1.268045378246592803e-01
7.500000000000000000e+00 1.321909970657781375e-01 1.181523722812143906e-01
7.812500000000000000e+00 1.308825797692266257e-01 1.184579006510563387e-01
8.125000000000000000e+00 1.310433847747109470e-01 1.184164006563999255e-01
8.437500000000000000e+00 1.304968743560344646e-01 1.185600887334144760e-01
8.750000000000000000e+00 1.326115111166389637e-01 1.180524178741186730e-01
9.062500000000000000e+00 1.406439238470036102e-01 1.181854050860730726e-01
9.375000000000000000e+00 1.308358482178347826e-01 1.184693972396457795e-01
9.687500000000000000e+00 1.312655557562012465e-01 1.183592288165982581e-01
