#Omega RBM RBM1 RBM2 Floquet0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000000e+00
3.125000000000000000e-01 9.845720009016412089e-01 9.845721017075417247e-01 9.845749259724042579e-01 9.845720828589065166e-01
6.250000000000000000e-01 9.394222328535128952e-01 9.394216354575426475e-01 9.394329126785434525e-01 9.394214028804771521e-01
9.375000000000000000e-01 8.676822511854286324e-01 8.676808149453787422e-01 8.676868563861473982e-01 8.676797424069068176e-01
1.250000000000000000e+00 7.738234180736927037e-01 7.738401768673521808e-01 7.738312313391051411e-01 7.738249135309138715e-01
1.562500000000000000e+00 9.986555950680351401e-01 6.629645929332820264e-01 6.629663681866416747e-01 6.629582105348035270e-01
1.875000000000000000e+00 5.402587846805257943e-01 5.402770355086237153e-01 5.402670512950138448e-01 5.402568106563817585e-01
2.187500000000000000e+00 4.106662825794061833e-01 4.106830389481856969e-01 4.106742314832064755e-01 4.106739802367136427e-01
2.500000000000000000e+00 2.789133775589871522e-01 2.788361309202019855e-01 2.788579034695842784e-01 2.788380704942819976e-01
2.812500000000000000e+00 1.490632502892047517e-01 1.490917315325847037e-01 1.490632124067393094e-01 1.490639131697612529e-01
3.125000000000000000e+00 2.540574255509375767e-02 2.540302065397764819e-02 2.539971484785878003e-02 2.540073901713923998e-02
3.437500000000000000e+00 8.969730764151881419e-02 4.252612728503429862e-01 8.972716404357249098e-02 8.833748620106396388e-02
3.750000000000000000e+00 1.885661405992282436e-01 1.885854299845294291e-01 5.588590314333622189e+00 1.885951292801427426e-01
4.062500000000000000e+00 2.721747650226038484e-01 2.721345782488474585e-01 2.721674885347716843e-01 2.721716968193388375e-01
4.375000000000000000e+00 3.363989998851694141e-01 5.736401833733191680e+00 3.364045361175186377e-01 3.363938720932149740e-01
4.687500000000000000e+00 3.793390173938104848e-01 5.779341668949244060e+00 3.793394737467306044e-01 3.793382314768117824e-01
5.000000000000000000e+00 5.799379402559484475e+00 4.000526648378814332e-01 4.001121311661652302e-01 4.000516719292698253e-01
5.312500000000000000e+00 3.986893305418014455e-01 3.986928574683332172e-01 3.986987989319255021e-01 3.987007982816019314e-01
5.625000000000000000e+00 5.776595657709069798e+00 3.765890727683999240e-01 3.765974728967801388e-01 3.765944161621661568e-01
5.937500000000000000e+00 7.795014680802808016e+00 4.462988072623929048e-01 3.360664766880951393e-01 3.360652328586862803e-01
6.250000000000000000e+00 4.413227403662672188e+00 1.054354315312207468e+01 1.051968452069388427e+01 2.802460150895064173e-01
6.562500000000000000e+00 4.268345054700138697e+00 4.268175266061202677e+00 2.128034473987819308e-01 2.128034607363819553e-01
6.875000000000000000e+00 1.054223818443151650e+01 7.061473407417851789e+00 5.537688967839164533e+00 1.376883501941760235e-01
7.187500000000000000e+00 4.180320988648842384e-01 5.458928979268523385e+00 1.257516290470429254e+01 5.893388534994519617e-02
7.500000000000000000e+00 5.419491520650185024e+00 1.130090094274856583e+01 4.916135333058997858e+00 1.949542375284258472e-02
7.812500000000000000e+00 4.675044580609956313e+00 5.306185407064678117e+00 9.013527874270870655e+00 9.382158278804225704e-02
8.125000000000000000e+00 5.240185039685473889e+00 1.095977680274679145e+01 4.321669094854032167e+00 1.605613692724282837e-01
8.437500000000000000e+00 5.159090847546652370e+00 5.183365079857379598e+00 1.445008456350028681e+01 2.166441456038702418e-01
8.750000000000000000e+00 1.105954698956853832e+01 5.659542482711739098e+00 1.546768301132780010e+01 2.595460168821941416e-01
9.062500000000000000e+00 4.141940127672634198e+00 1.402474407644224463e+01 1.648735687771841540e+01 2.874308450978128038e-01
9.375000000000000000e+00 5.699274142255455367e+00 6.490370372212565186e+00 1.181219475809592578e-01 2.992738148541321808e-01
9.687500000000000000e+00 1.562000961184791770e+01 6.527667334362218021e+00 4.313412921328808380e+00 2.949367066646700897e-01
